sim_time,nodes,services,generated_traffic_B,average_traffic_Bps
8900,11,382,6930,42.492134831460675
9000,11,388,5940,42.68
9100,11,394,5940,42.863736263736264
9200,11,400,5940,43.04347826086956
9300,11,406,5940,43.21935483870968
9400,11,412,5940,43.39148936170213
9500,11,418,5940,43.56
9600,12,425,6930,43.828125
9700,12,432,6930,44.090721649484536
9800,12,438,5940,44.2469387755102
9900,12,444,5940,44.4
10000,12,450,5940,44.55
10100,12,456,5940,44.6970297029703
10200,12,462,5940,44.84117647058824
10300,12,468,5940,44.98252427184466
10400,13,475,6930,45.21634615384615
10500,13,482,6930,45.44571428571429
10600,13,488,5940,45.577358490566034
10700,13,494,5940,45.70654205607477
10800,13,500,6930,45.925
10900,13,506,6930,46.13944954128441
11000,13,512,6930,46.35
11100,13,518,6930,46.556756756756755
11200,14,525,7920,46.848214285714285
11300,14,532,7920,47.134513274336285
11400,14,538,6930,47.328947368421055
11500,14,544,6930,47.52
11600,14,550,7920,47.793103448275865
11700,14,556,7920,48.06153846153846
11800,14,562,7920,48.32542372881356
11900,14,568,7920,48.58487394957983
12000,15,575,8910,48.9225
12100,15,582,8910,49.25454545454546
12200,15,588,7920,49.5
12300,15,594,7920,49.74146341463415
12400,15,600,8910,50.05887096774194
12500,15,606,8910,50.3712
12600,15,612,8910,50.67857142857143
12700,15,618,8910,50.98110236220472
12800,16,625,9900,51.35625
12900,16,632,9900,51.72558139534884
13000,16,638,8910,52.01307692307692
13100,16,644,8910,52.29618320610687
13200,16,650,9900,52.65
13300,16,656,9900,52.998496240601504
13400,16,662,9900,53.341791044776116
13500,16,668,9900,53.68
13600,17,675,10890,54.086029411764706
13700,17,682,10890,54.48613138686132
13800,17,688,9900,54.80869565217391
13900,17,694,9900,55.12661870503597
14000,17,700,10890,55.510714285714286
14100,17,706,10890,55.88936170212766
14200,17,712,10890,56.26267605633803
14300,17,718,10890,56.63076923076923
14400,18,725,11880,57.0625
14500,18,732,11880,57.48827586206897
14600,18,738,10890,57.84041095890411
14700,18,744,10890,58.18775510204082
14800,18,750,11880,58.597297297297295
14900,18,756,11880,59.0013422818792
15000,18,762,11880,59.4
15100,18,768,11880,59.793377483443706
15200,19,775,12870,60.24671052631579
15300,19,782,12870,60.694117647058825
15400,19,788,11880,61.07142857142857
15500,19,794,11880,61.44387096774194
15600,19,800,12870,61.875
15700,19,806,12870,62.30063694267516
15800,19,812,11880,62.65822784810127
15900,19,818,11880,63.011320754716984
16000,20,825,12870,63.421875
16100,20,832,12870,63.827329192546586
16200,20,838,11880,64.16666666666667
16300,20,844,11880,64.50184049079755
16400,20,850,12870,64.89329268292683
16500,20,856,12870,65.28
16600,20,862,11880,65.60240963855422
16700,20,868,11880,65.92095808383233
16800,20,874,11880,66.23571428571428
16900,20,880,11880,66.54674556213018
17000,20,885,10890,66.79588235294118
17100,20,890,10890,67.0421052631579
17200,20,895,11880,67.34302325581395
17300,20,900,11880,67.64046242774566
17400,20,905,10890,67.87758620689655
17500,20,910,10890,68.112
17600,20,915,10890,68.34375
17700,20,920,10890,68.5728813559322
17800,20,924,9900,68.7438202247191
17900,20,928,9900,68.91284916201117
18000,20,932,10890,69.135
18100,20,936,10890,69.35469613259669
18200,20,940,9900,69.51758241758242
18300,20,944,9900,69.67868852459016
18400,20,948,9900,69.83804347826087
18500,20,952,9900,69.99567567567567
18600,20,955,8910,70.09838709677419
18700,20,958,8910,70.2
18800,20,961,9900,70.3531914893617
18900,20,964,9900,70.5047619047619
19000,20,967,8910,70.60263157894737
19100,20,970,8910,70.69947643979057
19200,20,973,8910,70.7953125
19300,20,976,8910,70.8901554404145
19400,20,978,7920,70.93298969072166
19500,20,980,7920,70.97538461538461
19600,20,982,8910,71.06785714285714
19700,20,984,8910,71.15939086294416
19800,20,986,7920,71.2
19900,20,988,7920,71.24020100502513
20000,20,990,7920,71.28
20100,20,992,7920,71.31940298507463
20200,20,993,6930,71.30940594059406
20300,20,994,6930,71.29950738916256
20400,20,995,7920,71.33823529411765
20500,20,996,7920,71.37658536585366
20600,20,997,6930,71.36650485436893
20700,20,998,6930,71.35652173913043
20800,20,999,7920,71.39423076923077
20900,20,1000,7920,71.43157894736842
21000,20,1000,6930,71.42142857142858
21100,20,1000,6930,71.41137440758294
21200,20,1000,7920,71.44811320754717
21300,20,1000,7920,71.48450704225353
21400,20,1000,6930,71.47429906542057
21500,20,1000,6930,71.46418604651163
21600,20,1000,7920,71.5
21700,20,1000,7920,71.53548387096774
21800,20,1000,7920,71.57064220183486
21900,20,1000,7920,71.6054794520548
22000,20,1000,8910,71.685
22100,20,1000,8910,71.76380090497737
22200,20,1000,7920,71.79729729729729
22300,20,1000,7920,71.8304932735426
22400,20,1000,8910,71.90758928571428
22500,20,1000,8910,71.984
22600,20,1000,8910,72.05973451327434
22700,20,1000,8910,72.13480176211453
22800,20,1000,9900,72.25263157894737
22900,20,1000,9900,72.36943231441047
23000,20,1000,8910,72.44217391304348
23100,20,1000,8910,72.51428571428572
23200,20,1000,9900,72.62844827586207
23300,20,1000,9900,72.74163090128755
23400,20,1000,9900,72.85384615384615
23500,20,1000,9900,72.96510638297872
23600,20,1000,10890,73.11737288135593
23700,20,1000,10890,73.26835443037974
23800,20,1000,9900,73.37647058823529
23900,20,1000,9900,73.4836820083682
24000,20,1000,10890,73.63125
24100,20,1000,10890,73.77759336099585
24200,20,1000,10890,73.92272727272727
24300,20,1000,10890,74.06666666666666
24400,20,1000,11880,74.25
24500,20,1000,11880,74.43183673469387
24600,20,1000,10890,74.5719512195122
24700,20,1000,10890,74.71093117408907
24800,20,1000,11880,74.88870967741936
24900,20,1000,11880,75.06506024096386
25000,20,1000,11880,75.24
25100,20,1000,11880,75.41354581673306
25200,20,1000,12870,75.625
25300,20,1000,12870,75.83478260869565
25400,20,1000,11880,76.00393700787401
25500,20,1000,11880,76.17176470588235
25600,20,1000,12870,76.376953125
25700,20,1000,12870,76.58054474708172
25800,20,1000,11880,76.74418604651163
25900,20,1000,11880,76.9065637065637
26000,20,1000,12870,77.10576923076923
26100,20,1000,12870,77.30344827586207
26200,20,1000,11880,77.4618320610687
26300,20,1000,11880,77.61901140684411
26400,20,1000,12870,77.8125
26500,20,1000,12870,78.0045283018868
26600,20,1000,11880,78.15789473684211
26700,20,1000,11880,78.31011235955056
26800,20,1000,11880,78.46119402985074
26900,20,1000,11880,78.61115241635687
27000,20,1000,10890,78.72333333333333
27100,20,1000,10890,78.83468634686346
27200,20,1000,11880,78.98161764705883
27300,20,1000,11880,79.12747252747253
27400,20,1000,10890,79.23613138686132
27500,20,1000,10890,79.344
27600,20,1000,10890,79.45108695652173
27700,20,1000,10890,79.55740072202165
27800,20,1000,9900,79.62733812949641
27900,20,1000,9900,79.69677419354839
28000,20,1000,10890,79.80107142857143
28100,20,1000,10890,79.90462633451958
28200,20,1000,9900,79.97234042553191
28300,20,1000,9900,80.03957597173145
28400,20,1000,9900,80.10633802816902
28500,20,1000,9900,80.17263157894737
28600,20,1000,8910,80.20384615384616
28700,20,1000,8910,80.23484320557492
28800,20,1000,9900,80.3
28900,20,1000,9900,80.36470588235294
29000,20,1000,8910,80.3948275862069
29100,20,1000,8910,80.42474226804124
29200,20,1000,8910,80.45445205479452
29300,20,1000,8910,80.4839590443686
29400,20,1000,7920,80.4795918367347
29500,20,1000,7920,80.47525423728814
29600,20,1000,8910,80.50439189189188
29700,20,1000,8910,80.53333333333333
29800,20,1000,7920,80.52885906040268
29900,20,1000,7920,80.52441471571906
30000,20,1000,7920,80.52
30100,20,1000,7920,80.5156146179402
30200,20,1000,6930,80.47847682119205
30300,20,1000,6930,80.44158415841584
30400,20,1000,7920,80.4375
30500,20,1000,7920,80.43344262295082
30600,20,1000,6930,80.3970588235294
30700,20,1000,6930,80.36091205211726
30800,20,1000,7920,80.35714285714286
30900,20,1000,7920,80.35339805825242
31000,20,1000,6930,80.31774193548387
31100,20,1000,6930,80.28231511254019
31200,20,1000,7920,80.27884615384616
31300,20,1000,7920,80.27539936102237
31400,20,1000,6930,80.24044585987261
31500,20,1000,6930,80.20571428571428
31600,20,1000,7920,80.20253164556962
31700,20,1000,7920,80.1993690851735
31800,20,1000,7920,80.19622641509434
31900,20,1000,7920,80.19310344827586
32000,20,1000,8910,80.2209375
32100,20,1000,8910,80.24859813084112
32200,20,1000,7920,80.24534161490683
32300,20,1000,7920,80.2421052631579
32400,20,1000,8910,80.26944444444445
32500,20,1000,8910,80.29661538461538
32600,20,1000,8910,80.32361963190183
32700,20,1000,8910,80.35045871559633
32800,20,1000,9900,80.40731707317073
32900,20,1000,9900,80.46382978723405
33000,20,1000,8910,80.49
33100,20,1000,8910,80.51601208459215
33200,20,1000,9900,80.57168674698795
33300,20,1000,9900,80.62702702702703
33400,20,1000,9900,80.68203592814372
33500,20,1000,9900,80.73671641791044
33600,20,1000,10890,80.82053571428571
33700,20,1000,10890,80.90385756676558
33800,20,1000,9900,80.95739644970415
33900,20,1000,9900,81.01061946902655
34000,20,1000,10890,81.09264705882353
34100,20,1000,10890,81.1741935483871
34200,20,1000,10890,81.25526315789473
34300,20,1000,10890,81.33586005830904
34400,20,1000,11880,81.44476744186046
34500,20,1000,11880,81.55304347826088
34600,20,1000,10890,81.63208092485549
34700,20,1000,10890,81.71066282420749
34800,20,1000,11880,81.81724137931035
34900,20,1000,11880,81.92320916905445
35000,20,1000,11880,82.02857142857142
35100,20,1000,11880,82.13333333333334
35200,20,1000,12870,82.265625
35300,20,1000,12870,82.3971671388102
35400,20,1000,11880,82.5
35500,20,1000,11880,82.60225352112676
35600,20,1000,12870,82.7317415730337
35700,20,1000,12870,82.86050420168067
35800,20,1000,11880,82.9608938547486
35900,20,1000,11880,83.0607242339833
36000,20,1000,12870,83.1875
36100,20,1000,12870,83.31357340720221
36200,20,1000,11880,83.41160220994475
36300,20,1000,11880,83.50909090909092
36400,20,1000,12870,83.63324175824175
36500,20,1000,12870,83.75671232876712
36600,20,1000,11880,83.85245901639344
36700,20,1000,11880,83.94768392370572
36800,20,1000,11880,84.04239130434783
36900,20,1000,11880,84.13658536585366
37000,20,1000,10890,84.20351351351351
37100,20,1000,10890,84.27008086253369
37200,20,1000,11880,84.36290322580645
37300,20,1000,11880,84.45522788203753
37400,20,1000,10890,84.52058823529411
37500,20,1000,10890,84.5856
37600,20,1000,10890,84.6502659574468
37700,20,1000,10890,84.71458885941645
37800,20,1000,9900,84.75238095238095
37900,20,1000,9900,84.78997361477573
38000,20,1000,10890,84.85342105263157
38100,20,1000,10890,84.91653543307086
38200,20,1000,9900,84.95340314136125
38300,20,1000,9900,84.99007832898172
38400,20,1000,9900,85.0265625
38500,20,1000,9900,85.06285714285714
38600,20,1000,8910,85.07331606217616
38700,20,1000,8910,85.08372093023256
38800,20,1000,9900,85.11958762886599
38900,20,1000,9900,85.15526992287917
39000,20,1000,8910,85.16538461538461
39100,20,1000,8910,85.17544757033248
39200,20,1000,8910,85.18545918367347
39300,20,1000,8910,85.19541984732824
39400,20,1000,7920,85.18020304568527
39500,20,1000,7920,85.16506329113923
39600,20,1000,8910,85.175
39700,20,1000,8910,85.18488664987406
39800,20,1000,7920,85.16984924623115
39900,20,1000,7920,85.15488721804512
40000,20,1000,7920,85.14
40100,20,1000,7920,85.12518703241895
40200,20,1000,6930,85.08582089552239
40300,20,1000,6930,85.04665012406947
40400,20,1000,7920,85.03217821782178
40500,20,1000,7920,85.01777777777778
40600,20,1000,6930,84.97906403940887
40700,20,1000,6930,84.94054054054054
40800,20,1000,7920,84.92647058823529
40900,20,1000,7920,84.91246943765282
41000,20,1000,6930,84.87439024390244
41100,20,1000,6930,84.83649635036497
41200,20,1000,7920,84.82281553398059
41300,20,1000,7920,84.809200968523
41400,20,1000,6930,84.77173913043478
41500,20,1000,6930,84.7344578313253
41600,20,1000,7920,84.72115384615384
41700,20,1000,7920,84.70791366906475
41800,20,1000,7920,84.69473684210526
41900,20,1000,7920,84.6816229116945
42000,20,1000,8910,84.69214285714285
42100,20,1000,8910,84.70261282660333
42200,20,1000,7920,84.68957345971565
42300,20,1000,7920,84.67659574468085
42400,20,1000,8910,84.6870283018868
42500,20,1000,8910,84.69741176470588
42600,20,1000,8910,84.70774647887323
42700,20,1000,8910,84.71803278688525
42800,20,1000,9900,84.75140186915888
42900,20,1000,9900,84.78461538461538
43000,20,1000,8910,84.7946511627907
43100,20,1000,8910,84.8046403712297
43200,20,1000,9900,84.8375
43300,20,1000,9900,84.870207852194
43400,20,1000,9900,84.90276497695852
43500,20,1000,9900,84.9351724137931
43600,20,1000,10890,84.9901376146789
43700,20,1000,10890,85.04485125858123
43800,20,1000,9900,85.07671232876713
43900,20,1000,9900,85.10842824601367
44000,20,1000,10890,85.1625
44100,20,1000,10890,85.21632653061225
44200,20,1000,10890,85.26990950226245
44300,20,1000,10890,85.32325056433409
44400,20,1000,11880,85.39864864864865
44500,20,1000,11880,85.47370786516854
44600,20,1000,10890,85.5262331838565
44700,20,1000,10890,85.57852348993289
44800,20,1000,11880,85.65267857142857
44900,20,1000,11880,85.72650334075723
45000,20,1000,11880,85.8
45100,20,1000,11880,85.87317073170732
45200,20,1000,12870,85.96792035398231
45300,20,1000,12870,86.06225165562914
45400,20,1000,11880,86.13436123348018
45500,20,1000,11880,86.20615384615385
45600,20,1000,12870,86.29934210526316
45700,20,1000,12870,86.39212253829322
45800,20,1000,11880,86.46288209606988
45900,20,1000,11880,86.53333333333333
46000,20,1000,12870,86.625
46100,20,1000,12870,86.71626898047722
46200,20,1000,11880,86.78571428571429
46300,20,1000,11880,86.8548596112311
46400,20,1000,12870,86.94504310344827
46500,20,1000,12870,87.03483870967742
46600,20,1000,11880,87.1030042918455
46700,20,1000,11880,87.17087794432548
46800,20,1000,11880,87.23846153846154
46900,20,1000,11880,87.30575692963752
47000,20,1000,10890,87.35170212765958
47100,20,1000,10890,87.39745222929936
47200,20,1000,11880,87.46398305084746
47300,20,1000,11880,87.53023255813953
47400,20,1000,10890,87.5753164556962
47500,20,1000,10890,87.62021052631579
47600,20,1000,10890,87.66491596638656
47700,20,1000,10890,87.70943396226416
47800,20,1000,9900,87.73305439330544
47900,20,1000,9900,87.75657620041754
48000,20,1000,10890,87.800625
48100,20,1000,10890,87.84449064449065
48200,20,1000,9900,87.86763485477178
48300,20,1000,9900,87.89068322981366
48400,20,1000,9900,87.91363636363636
48500,20,1000,9900,87.93649484536083
48600,20,1000,8910,87.93888888888888
48700,20,1000,8910,87.94127310061602
48800,20,1000,9900,87.96393442622951
48900,20,1000,9900,87.98650306748466
49000,20,1000,8910,87.98877551020408
49100,20,1000,8910,87.99103869653767
49200,20,1000,8910,87.99329268292684
49300,20,1000,8910,87.99553752535498
49400,20,1000,7920,87.97773279352226
49500,20,1000,7920,87.96
49600,20,1000,8910,87.96229838709678
49700,20,1000,8910,87.9645875251509
49800,20,1000,7920,87.94698795180723
49900,20,1000,7920,87.92945891783567
50000,20,1000,7920,87.912
50100,20,1000,7920,87.89461077844311
50200,20,1000,6930,87.85756972111554
50300,20,1000,6930,87.820675944334
50400,20,1000,7920,87.80357142857143
50500,20,1000,7920,87.78653465346535
50600,20,1000,6930,87.75
50700,20,1000,6930,87.71360946745563
50800,20,1000,7920,87.69685039370079
50900,20,1000,7920,87.68015717092338
51000,20,1000,6930,87.64411764705882
51100,20,1000,6930,87.6082191780822
51200,20,1000,7920,87.591796875
51300,20,1000,7920,87.57543859649122
51400,20,1000,6930,87.53988326848248
51500,20,1000,6930,87.50446601941748
51600,20,1000,7920,87.48837209302326
51700,20,1000,7920,87.47234042553191
51800,20,1000,7920,87.45637065637065
51900,20,1000,7920,87.44046242774566
52000,20,1000,8910,87.44365384615385
52100,20,1000,8910,87.44683301343571
52200,20,1000,7920,87.43103448275862
52300,20,1000,7920,87.41529636711282
52400,20,1000,8910,87.41851145038169
52500,20,1000,8910,87.42171428571429
52600,20,1000,8910,87.42490494296578
52700,20,1000,8910,87.4280834914611
52800,20,1000,9900,87.45
52900,20,1000,9900,87.4718336483932
53000,20,1000,8910,87.47490566037736
53100,20,1000,8910,87.47796610169492
53200,20,1000,9900,87.49962406015038
53300,20,1000,9900,87.52120075046905
53400,20,1000,9900,87.54269662921348
53500,20,1000,9900,87.5641121495327
53600,20,1000,10890,87.60391791044776
53700,20,1000,10890,87.64357541899442
53800,20,1000,9900,87.66468401486989
53900,20,1000,9900,87.68571428571428
54000,20,1000,10890,87.725
54100,20,1000,10890,87.7641404805915
54200,20,1000,10890,87.80313653136531
54300,20,1000,10890,87.84198895027625
54400,20,1000,11880,87.89889705882354
54500,20,1000,11880,87.95559633027523
54600,20,1000,10890,87.99395604395605
54700,20,1000,10890,88.03217550274223
54800,20,1000,11880,88.08832116788321
54900,20,1000,11880,88.14426229508197
55000,20,1000,11880,88.2
55100,20,1000,11880,88.25553539019964
55200,20,1000,12870,88.3288043478261
55300,20,1000,12870,88.40180831826402
55400,20,1000,11880,88.45667870036101
55500,20,1000,11880,88.51135135135135
55600,20,1000,12870,88.58363309352518
55700,20,1000,12870,88.6556552962298
55800,20,1000,11880,88.70967741935483
55900,20,1000,11880,88.76350626118068
56000,20,1000,12870,88.83482142857143
56100,20,1000,12870,88.90588235294118
56200,20,1000,11880,88.95907473309609
56300,20,1000,11880,89.0120781527531
56400,20,1000,12870,89.08244680851064
56500,20,1000,12870,89.15256637168142
56600,20,1000,11880,89.20494699646643
56700,20,1000,11880,89.25714285714285
56800,20,1000,11880,89.30915492957746
56900,20,1000,11880,89.3609841827768
57000,20,1000,10890,89.39526315789473
57100,20,1000,10890,89.42942206654992
57200,20,1000,11880,89.48076923076923
57300,20,1000,11880,89.53193717277487
57400,20,1000,10890,89.56567944250871
57500,20,1000,10890,89.59930434782609
57600,20,1000,10890,89.6328125
57700,20,1000,10890,89.66620450606585
57800,20,1000,9900,89.68235294117648
57900,20,1000,9900,89.69844559585492
58000,20,1000,10890,89.73155172413793
58100,20,1000,10890,89.7645438898451
58200,20,1000,9900,89.78041237113402
58300,20,1000,9900,89.79622641509434
58400,20,1000,9900,89.81198630136986
58500,20,1000,9900,89.8276923076923
58600,20,1000,8910,89.8264505119454
58700,20,1000,8910,89.8252129471891
58800,20,1000,9900,89.84081632653061
58900,20,1000,9900,89.85636672325977
59000,20,1000,8910,89.85508474576271
59100,20,1000,8910,89.85380710659898
59200,20,1000,8910,89.85253378378378
59300,20,1000,8910,89.85126475548061
59400,20,1000,7920,89.83333333333333
59500,20,1000,7920,89.81546218487395
59600,20,1000,8910,89.81426174496644
59700,20,1000,8910,89.81306532663316
59800,20,1000,7920,89.79531772575251
59900,20,1000,7920,89.77762938230384
60000,20,1000,7920,89.76
60100,20,1000,7920,89.74242928452578
60200,20,1000,6930,89.70847176079734
60300,20,1000,6930,89.67462686567164
60400,20,1000,7920,89.65728476821192
60500,20,1000,7920,89.64
60600,20,1000,6930,89.60643564356435
60700,20,1000,6930,89.57298187808897
60800,20,1000,7920,89.55592105263158
60900,20,1000,7920,89.53891625615763
61000,20,1000,6930,89.50573770491803
61100,20,1000,6930,89.47266775777415
61200,20,1000,7920,89.45588235294117
61300,20,1000,7920,89.43915171288744
61400,20,1000,6930,89.40635179153094
61500,20,1000,6930,89.37365853658537
61600,20,1000,7920,89.35714285714286
61700,20,1000,7920,89.34068071312804
61800,20,1000,7920,89.32427184466019
61900,20,1000,7920,89.30791599353796
62000,20,1000,8910,89.3075806451613
62100,20,1000,8910,89.30724637681159
62200,20,1000,7920,89.29099678456592
62300,20,1000,7920,89.27479935794543
62400,20,1000,8910,89.27451923076923
62500,20,1000,8910,89.27424
62600,20,1000,8910,89.27396166134186
62700,20,1000,8910,89.27368421052631
62800,20,1000,9900,89.28917197452229
62900,20,1000,9900,89.30461049284578
63000,20,1000,8910,89.30428571428571
63100,20,1000,8910,89.3039619651347
63200,20,1000,9900,89.31930379746835
63300,20,1000,9900,89.3345971563981
63400,20,1000,9900,89.34984227129337
63500,20,1000,9900,89.36503937007873
63600,20,1000,10890,89.39575471698113
63700,20,1000,10890,89.42637362637363
63800,20,1000,9900,89.44137931034483
63900,20,1000,9900,89.45633802816901
64000,20,1000,10890,89.48671875
64100,20,1000,10890,89.51700468018721
64200,20,1000,10890,89.54719626168225
64300,20,1000,10890,89.57729393468118
64400,20,1000,11880,89.62267080745342
64500,20,1000,11880,89.66790697674419
64600,20,1000,10890,89.69767801857586
64700,20,1000,10890,89.72735703245749
64800,20,1000,11880,89.77222222222223
64900,20,1000,11880,89.81694915254238
65000,20,1000,11880,89.86153846153846
65100,20,1000,11880,89.90599078341013
65200,20,1000,12870,89.96549079754601
65300,20,1000,12870,90.02480857580399
65400,20,1000,11880,90.06880733944953
65500,20,1000,11880,90.11267175572519
65600,20,1000,12870,90.17149390243902
65700,20,1000,12870,90.23013698630137
65800,20,1000,11880,90.27355623100304
65900,20,1000,11880,90.31684370257966
66000,20,1000,12870,90.375
66100,20,1000,12870,90.43298033282905
66200,20,1000,11880,90.47583081570997
66300,20,1000,11880,90.5185520361991
66400,20,1000,12870,90.57605421686748
66500,20,1000,12870,90.63338345864662
66600,20,1000,11880,90.67567567567568
66700,20,1000,11880,90.71784107946027
66800,20,1000,11880,90.75988023952095
66900,20,1000,11880,90.8017937219731
67000,20,1000,10890,90.82880597014925
67100,20,1000,10890,90.85573770491803
67200,20,1000,11880,90.89732142857143
67300,20,1000,11880,90.93878157503714
67400,20,1000,10890,90.96543026706232
67500,20,1000,10890,90.992
67600,20,1000,10890,91.01849112426035
67700,20,1000,10890,91.04490398818317
67800,20,1000,9900,91.05663716814159
67900,20,1000,9900,91.06833578792342
68000,20,1000,10890,91.09455882352941
68100,20,1000,10890,91.12070484581498
68200,20,1000,9900,91.13225806451612
68300,20,1000,9900,91.14377745241582
68400,20,1000,9900,91.15526315789474
68500,20,1000,9900,91.16671532846715
68600,20,1000,8910,91.1637026239067
68700,20,1000,8910,91.16069868995633
68800,20,1000,9900,91.17209302325581
68900,20,1000,9900,91.18345428156749
69000,20,1000,8910,91.1804347826087
69100,20,1000,8910,91.17742402315484
69200,20,1000,8910,91.17442196531792
69300,20,1000,8910,91.17142857142858
69400,20,1000,7920,91.15417867435158
69500,20,1000,7920,91.13697841726619
69600,20,1000,8910,91.13405172413793
69700,20,1000,8910,91.13113342898134
69800,20,1000,7920,91.11404011461318
69900,20,1000,7920,91.09699570815451
70000,20,1000,7920,91.08
70100,20,1000,7920,91.06305278174037
70200,20,1000,6930,91.03205128205128
70300,20,1000,6930,91.00113798008535
70400,20,1000,7920,90.984375
70500,20,1000,7920,90.96765957446809
70600,20,1000,6930,90.93696883852691
70700,20,1000,6930,90.9063649222065
70800,20,1000,7920,90.88983050847457
70900,20,1000,7920,90.87334273624823
71000,20,1000,6930,90.84295774647887
71100,20,1000,6930,90.8126582278481
71200,20,1000,7920,90.79634831460675
71300,20,1000,7920,90.78008415147265
71400,20,1000,6930,90.75
71500,20,1000,6930,90.72
71600,20,1000,7920,90.70391061452514
71700,20,1000,7920,90.68786610878661
71800,20,1000,7920,90.67186629526462
71900,20,1000,7920,90.65591098748261
72000,20,1000,8910,90.65375
72100,20,1000,8910,90.65159500693481
72200,20,1000,7920,90.63573407202216
72300,20,1000,7920,90.61991701244813
72400,20,1000,8910,90.61781767955802
72500,20,1000,8910,90.61572413793104
72600,20,1000,8910,90.61363636363636
72700,20,1000,8910,90.61155433287483
72800,20,1000,9900,90.62307692307692
72900,20,1000,9900,90.63456790123456
73000,20,1000,8910,90.63246575342465
73100,20,1000,8910,90.63036935704514
73200,20,1000,9900,90.64180327868853
73300,20,1000,9900,90.65320600272851
73400,20,1000,9900,90.66457765667575
73500,20,1000,9900,90.67591836734694
73600,20,1000,10890,90.70067934782608
73700,20,1000,10890,90.72537313432836
73800,20,1000,9900,90.73658536585366
73900,20,1000,9900,90.74776725304466
74000,20,1000,10890,90.7722972972973
74100,20,1000,10890,90.79676113360324
74200,20,1000,10890,90.82115902964959
74300,20,1000,10890,90.84549125168238
74400,20,1000,11880,90.88306451612904
74500,20,1000,11880,90.92053691275167
74600,20,1000,10890,90.94463806970509
74700,20,1000,10890,90.96867469879518
74800,20,1000,11880,91.00588235294117
74900,20,1000,11880,91.04299065420561
75000,20,1000,11880,91.08
75100,20,1000,11880,91.11691078561917
75200,20,1000,12870,91.16688829787235
75300,20,1000,12870,91.21673306772908
75400,20,1000,11880,91.25331564986737
75500,20,1000,11880,91.28980132450332
75600,20,1000,12870,91.33928571428571
75700,20,1000,12870,91.3886393659181
75800,20,1000,11880,91.42480211081794
75900,20,1000,11880,91.4608695652174
76000,20,1000,12870,91.50986842105263
76100,20,1000,12870,91.55873850197109
76200,20,1000,11880,91.59448818897638
76300,20,1000,11880,91.63014416775884
76400,20,1000,12870,91.67866492146597
76500,20,1000,12870,91.72705882352942
76600,20,1000,11880,91.76240208877284
76700,20,1000,11880,91.79765319426336
76800,20,1000,11880,91.8328125
76900,20,1000,11880,91.86788036410923
77000,20,1000,10890,91.89
77100,20,1000,10890,91.91206225680934
77200,20,1000,11880,91.94689119170984
77300,20,1000,11880,91.9816300129366
